|event_dt               |passport   |fio                            |phone           |event_type|report_dt              |
|2021-03-03 10:25:30.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:02:33.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:13:58.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:59:17.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 18:42:23.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:45:40.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:50:34.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:17:23.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:35:43.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:39:04.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:16:57.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:17:32.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:42:48.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:06:57.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:15:02.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:49:32.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:55:51.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 01:05:43.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:43:23.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:16:20.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:18:24.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:17:41.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:55:32.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:04:20.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:56:44.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 17:01:05.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 22:41:02.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 19:26:09.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 09:34:44.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:14:41.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:56:37.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 05:38:43.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:03:31.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:32:52.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:35:50.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 00:00:46.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:04:13.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:51:25.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:00:55.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 15:46:01.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 03:21:57.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 03:52:50.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:33:57.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 22:17:08.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:22:16.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:57:11.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 14:41:45.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 22:06:01.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 00:28:12.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 04:53:17.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:28:03.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:12:57.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 17:05:54.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 02:06:15.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 06:56:08.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 06:09:56.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:34:48.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:09:27.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 18:04:06.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 07:34:44.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 10:54:27.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 07:59:48.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:58:51.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 12:49:40.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:31:13.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:38:38.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:40:30.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 11:31:28.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 19:04:24.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:32:53.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:26:51.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 04:07:16.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 03:25:04.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 09:48:07.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:45:37.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:29:36.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 08:56:14.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 02:02:03.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:03:43.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:02:49.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 08:46:40.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 13:48:51.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:09:51.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 15:31:37.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 21:37:28.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:36:52.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 13:06:28.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 12:04:29.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 16:50:17.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 11:14:53.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 23:18:20.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 17:10:13.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 21:52:25.000|8115 161624|Приемский Екатерина Анатольевна|+7 924 776-64-54|1         |2021-03-03 00:00:00.000|
|2021-03-03 00:12:44.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 19:57:17.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
|2021-03-03 20:46:27.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 11:53:31.000|6510 927714|Узенева Нелли Геворковна       |+7 965 317-46-87|2         |2021-03-03 00:00:00.000|
|2021-03-03 15:24:41.000|3032 452883|Пначин Яков Богданович         |+7 974 261-98-59|1         |2021-03-03 00:00:00.000|
